idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist,iteration
25_2_3,obs_net,stoch,3.5,1.37973,1.37918,5.04247,-3.66274,0.55796,3.70499,0.73476,3.66274,0.71836996,0.27417636,2.4669805,0.0,0.0,6.946084,25_2
25_2_3,MWG,dynamic,3.5,3.78653,3.48362,4.0032997,-0.21677,0.14204,0.25915998,0.064739995,0.59392,0.17909999,3.5213094,4.045969,1.0,0.972,1.7041484,25_2
25_2_3,MWG,stoch,3.5,4.72459,4.55462,5.04247,-0.31788,0.15382999,0.35314998,0.07003,0.42799,0.08322,4.441315,4.990864,0.0,0.848,1.7041484,25_2
25_2_3,MWG_rep,dynamic,3.5,3.6694899,3.5227199,4.0032997,-0.33381,0.18426,0.38129,0.09524,0.67254,0.19665,3.34779,4.0114493,1.0,0.992,1.8890359,25_2
25_2_3,MWG_rep,stoch,3.5,4.63347,4.47353,5.04247,-0.40901,0.17919,0.44654,0.08855,0.51383,0.09882,4.333297,4.9802837,0.0,0.71199995,1.8890359,25_2
25_2_4,true_net,dynamic,4.0,4.00058,3.53285,4.0032997,-0.00272,0.013359999,0.01363,0.00341,0.0045,0.00133,3.9743412,4.026579,1.0,1.0,0.3328944,25_2
25_2_4,true_net,stoch,4.0,5.03903,4.8758197,5.04247,-0.00344,0.01683,0.01718,0.00341,0.00344,0.00065,5.005981,5.0717874,1.0,1.0,0.3328944,25_2
25_2_4,obs_net,dynamic,4.0,0.27434,-0.27076998,4.0032997,-3.7289598,0.57831997,3.77354,0.94260997,3.7289598,1.03864,-0.85286874,1.4039335,0.0,0.0019999999,8.179551,25_2
25_2_4,obs_net,stoch,4.0,0.38740999,0.38380998,5.04247,-4.65507,0.68603,4.70535,0.93314,4.65507,0.92126,-0.9495412,1.729611,0.0,0.0,8.179551,25_2
25_2_4,MWG,dynamic,4.0,3.41888,3.18677,4.0032997,-0.58441997,0.09597,0.59224,0.14794,0.73117995,0.20010999,3.2354097,3.6085088,0.0,0.958,2.7502823,25_2
25_2_4,MWG,stoch,4.0,4.2657,4.1012397,5.04247,-0.77677,0.10009,0.78318995,0.15531999,0.78779995,0.15219,4.084106,4.4628577,0.0,0.47599998,2.7502823,25_2
25_2_4,MWG_rep,dynamic,4.0,3.7876399,3.59951,4.0032997,-0.21565999,0.1507,0.2631,0.06572,0.58417,0.17787999,3.4761028,4.050346,1.0,0.99399996,2.0721495,25_2
25_2_4,MWG_rep,stoch,4.0,4.7908897,4.6026697,5.04247,-0.25158998,0.14299999,0.28939,0.057389997,0.40502,0.07936,4.4998946,5.0445285,1.0,0.78,2.0721495,25_2
25_4_0,true_net,dynamic,2.0,3.62091,3.0920699,3.6115198,0.00938,0.01285,0.01591,0.00441,0.00938,0.0018699999,3.5955725,3.6460953,1.0,0.99799997,0.27386844,25_4
25_4_0,true_net,stoch,2.0,5.07181,4.88584,5.05902,0.0128,0.01812,0.02218,0.00439,0.0128,0.00259,5.0360603,5.1074066,1.0,1.0,0.27386844,25_4
25_4_0,obs_net,dynamic,2.0,1.21482,0.49131998,3.6115198,-2.3967,0.21922,2.40671,0.66639996,2.3967,0.72024,0.78269494,1.6494572,0.0,0.0039999997,6.5349646,25_4
25_4_0,obs_net,stoch,2.0,1.5776399,1.5689399,5.05902,-3.48137,0.25805,3.4909198,0.69004,3.48137,0.67895997,1.0701478,2.0881388,0.0,0.0,6.5349646,25_4
25_4_0,MWG,dynamic,2.0,3.09261,2.8611898,3.6115198,-0.51891,0.10985,0.53041,0.14687,0.71230996,0.21533999,2.8688333,3.3013833,0.0,0.972,2.2535574,25_4
25_4_0,MWG,stoch,2.0,4.31351,4.13511,5.05902,-0.74551,0.13294,0.75727,0.14969,0.75207,0.14434999,4.049453,4.5639205,0.0,0.468,2.2535574,25_4
25_4_0,MWG_rep,dynamic,2.0,3.05348,2.9271798,3.6115198,-0.55803996,0.13307999,0.57369,0.15885,0.72524,0.21339999,2.795179,3.3193984,0.0,0.99399996,2.4518769,25_4
25_4_0,MWG_rep,stoch,2.0,4.2113,4.0591197,5.05902,-0.84770995,0.13978,0.85916,0.16983,0.8588,0.16303,3.9503272,4.493307,0.0,0.312,2.4518769,25_4
25_4_1,true_net,dynamic,2.5,3.62056,3.0917099,3.6115198,0.00904,0.01266,0.015559999,0.0043099998,0.00904,0.00177,3.5959253,3.6453078,1.0,0.99799997,0.2710308,25_4
25_4_1,true_net,stoch,2.5,5.07133,4.88541,5.05902,0.01231,0.01785,0.02169,0.00429,0.01231,0.0024899999,5.0366445,5.1062746,1.0,1.0,0.2710308,25_4
25_4_1,obs_net,dynamic,2.5,1.10685,0.43818998,3.6115198,-2.50467,0.29117998,2.52154,0.69819,2.50467,0.75687,0.5416004,1.6881411,0.0,0.0039999997,6.7927313,25_4
25_4_1,obs_net,stoch,2.5,1.44934,1.4441099,5.05902,-3.60968,0.34057,3.62571,0.71668,3.60968,0.70496,0.78577507,2.129502,0.0,0.0,6.7927313,25_4
25_4_1,MWG,dynamic,2.5,2.97645,2.7495499,3.6115198,-0.63506997,0.15045999,0.65265,0.18071,0.77527,0.23036,2.7030072,3.2619927,0.0,0.964,2.4435585,25_4
25_4_1,MWG,stoch,2.5,4.1071,3.9263098,5.05902,-0.95192,0.18015,0.96880996,0.1915,0.95273,0.18428,3.7954261,4.427507,0.0,0.32799998,2.4435585,25_4
25_4_1,MWG_rep,dynamic,2.5,2.9582,2.83111,3.6115198,-0.65331995,0.14295,0.66877997,0.18518,0.80055,0.24098,2.6916234,3.242457,0.0,0.99399996,2.7029662,25_4
25_4_1,MWG_rep,stoch,2.5,4.05557,3.8980598,5.05902,-1.00344,0.14362,1.01367,0.20037,1.01026,0.19298999,3.784243,4.3367357,0.0,0.204,2.7029662,25_4
25_4_2,true_net,dynamic,3.0,3.6208298,3.0920799,3.6115198,0.0093,0.01279,0.01582,0.00438,0.0093,0.00186,3.5957034,3.64581,1.0,0.996,0.27004305,25_4
25_4_2,true_net,stoch,3.0,5.07171,4.88573,5.05902,0.012689999,0.018029999,0.022049999,0.0043599997,0.012689999,0.00257,5.036311,5.106885,1.0,1.0,0.27004305,25_4
25_4_2,obs_net,dynamic,3.0,0.99377996,0.35178998,3.6115198,-2.61775,0.35671,2.6419399,0.73153,2.61775,0.79701996,0.31093225,1.7147915,0.0,0.006,7.035617,25_4
25_4_2,obs_net,stoch,3.0,1.32055,1.31418,5.05902,-3.7384598,0.42396,3.76243,0.74371,3.7384598,0.73116,0.50804454,2.1797295,0.0,0.0,7.035617,25_4
25_4_2,MWG,dynamic,3.0,3.18993,2.96745,3.6115198,-0.42159,0.14194,0.44485,0.123169996,0.65362996,0.20619999,2.9144425,3.4579573,0.0,0.97999996,2.1400607,25_4
25_4_2,MWG,stoch,3.0,4.43803,4.25583,5.05902,-0.62099,0.181,0.64682996,0.12786,0.63982,0.121539995,4.1215253,4.803927,0.0,0.636,2.1400607,25_4
25_4_2,MWG_rep,dynamic,3.0,2.95943,2.81339,3.6115198,-0.65209997,0.12473,0.66392,0.18383,0.79037,0.23489,2.7270055,3.2149014,0.0,0.992,2.6817653,25_4
25_4_2,MWG_rep,stoch,3.0,4.1191697,3.94538,5.05902,-0.93983996,0.12994,0.94878,0.18754,0.94456,0.18035999,3.8779526,4.3781223,0.0,0.24399999,2.6817653,25_4
25_4_3,true_net,dynamic,3.5,3.62062,3.0916798,3.6115198,0.00909,0.01275,0.01566,0.00434,0.00909,0.00179,3.595923,3.6459732,1.0,0.99799997,0.27105758,25_4
25_4_3,true_net,stoch,3.5,5.0713997,4.88539,5.05902,0.01239,0.01797,0.02183,0.0043099998,0.01239,0.00251,5.03646,5.1070895,1.0,1.0,0.27105758,25_4
25_4_3,obs_net,dynamic,3.5,0.71286,0.10661,3.6115198,-2.89866,0.43194,2.93067,0.81148,2.89866,0.89737,-0.12434374,1.5554929,0.0,0.0019999999,7.4923835,25_4
25_4_3,obs_net,stoch,3.5,0.98320997,0.98783,5.05902,-4.0758,0.52588,4.10959,0.81233,4.0758,0.79987997,-0.03665937,2.0112102,0.0,0.0,7.4923835,25_4
25_4_3,MWG,dynamic,3.5,3.21956,2.9837198,3.6115198,-0.39196,0.13705,0.41522998,0.11497,0.63268,0.19918999,2.9586039,3.4826334,0.0,0.982,2.0493832,25_4
25_4_3,MWG,stoch,3.5,4.51227,4.35038,5.05902,-0.54675,0.17028,0.57264996,0.113189995,0.57416,0.10813,4.1930137,4.8289213,0.0,0.726,2.0493832,25_4
25_4_3,MWG_rep,dynamic,3.5,2.89046,2.76504,3.6115198,-0.72107,0.12999,0.73269,0.20288,0.8443,0.24835,2.635505,3.141909,0.0,0.98999995,2.691132,25_4
25_4_3,MWG_rep,stoch,3.5,4.00385,3.85337,5.05902,-1.0551699,0.1223,1.06223,0.20997,1.05869,0.20229,3.763294,4.24231,0.0,0.20799999,2.691132,25_4
25_4_4,true_net,dynamic,4.0,3.6208398,3.09215,3.6115198,0.00932,0.012999999,0.01599,0.0044299997,0.00932,0.00186,3.594788,3.6458802,1.0,0.99799997,0.275622,25_4
25_4_4,true_net,stoch,4.0,5.0717196,4.88579,5.05902,0.012709999,0.01832,0.0223,0.00441,0.012709999,0.00257,5.0350957,5.106935,1.0,1.0,0.275622,25_4
25_4_4,obs_net,dynamic,4.0,0.22072999,-0.35659,3.6115198,-3.39079,0.51628,3.42987,0.9497,3.39079,1.0728899,-0.7792599,1.2280095,0.0,0.0,8.266504,25_4
25_4_4,obs_net,stoch,4.0,0.36982998,0.36946,5.05902,-4.68918,0.64059997,4.73274,0.93551,4.68918,0.92491996,-0.8718123,1.6218336,0.0,0.0,8.266504,25_4
25_4_4,MWG,dynamic,4.0,3.34174,3.1366198,3.6115198,-0.26979,0.13752,0.30280998,0.08385,0.57067,0.18800999,3.088313,3.6361098,1.0,0.99799997,2.0419347,25_4
25_4_4,MWG,stoch,4.0,4.66494,4.49499,5.05902,-0.39407998,0.16223,0.42615998,0.08424,0.47516,0.090179995,4.383806,5.0308685,0.0,0.784,2.0419347,25_4
25_4_4,MWG_rep,dynamic,4.0,3.03856,2.8899698,3.6115198,-0.57295996,0.15931,0.59468997,0.16466999,0.73561,0.22379999,2.7410355,3.3557246,0.0,0.98999995,2.4889956,25_4
25_4_4,MWG_rep,stoch,4.0,4.2145,4.05088,5.05902,-0.84452,0.16383,0.86025995,0.17005,0.85551,0.16306,3.8996701,4.519803,0.0,0.348,2.4889956,25_4
25_5_0,true_net,dynamic,2.0,4.07551,3.6555698,4.07759,-0.00208,0.01268,0.01285,0.00315,0.00208,0.00052,4.050538,4.100288,1.0,1.0,0.25616854,25_5
25_5_0,true_net,stoch,2.0,5.1583,4.96104,5.1609297,-0.00263,0.01606,0.01628,0.00315,0.00263,0.00051,5.126646,5.189705,1.0,1.0,0.25616854,25_5
25_5_0,obs_net,dynamic,2.0,1.57573,0.73153,4.07759,-2.50186,0.24736999,2.51406,0.61654997,2.50186,0.66205996,1.0859313,2.0562549,0.0,0.0039999997,6.2486825,25_5
25_5_0,obs_net,stoch,2.0,1.9103099,1.89719,5.1609297,-3.25062,0.28032,3.2626798,0.63219,3.25062,0.61907,1.3527144,2.4546545,0.0,0.0,6.2486825,25_5
25_5_0,MWG,dynamic,2.0,3.7152898,3.3515399,4.07759,-0.36229998,0.12821999,0.38432,0.09425,0.66019,0.18270999,3.4810846,3.9827292,0.0,0.918,1.9028449,25_5
25_5_0,MWG,stoch,2.0,4.71016,4.5152097,5.1609297,-0.45075998,0.14793,0.47441998,0.091919996,0.49886,0.09431,4.455486,5.0252595,0.0,0.752,1.9028449,25_5
25_5_0,MWG_rep,dynamic,2.0,3.5867698,3.43205,4.07759,-0.49082,0.14522,0.51185,0.12552999,0.74803,0.20491,3.2979748,3.8615541,0.0,0.992,2.0542305,25_5
25_5_0,MWG_rep,stoch,2.0,4.5794997,4.41359,5.1609297,-0.58142996,0.121479996,0.59398,0.11509,0.64880997,0.12092999,4.3415937,4.8199043,0.0,0.498,2.0542305,25_5
25_5_1,true_net,dynamic,2.5,4.0756598,3.6557698,4.07759,-0.0019299999,0.01285,0.01299,0.0031899998,0.0019299999,0.00048,4.0505443,4.1011286,1.0,1.0,0.25941554,25_5
25_5_1,true_net,stoch,2.5,5.1584897,4.96126,5.1609297,-0.00244,0.01628,0.01646,0.0031899998,0.00244,0.00047,5.126725,5.1907563,1.0,1.0,0.25941554,25_5
25_5_1,obs_net,dynamic,2.5,1.36342,0.57973,4.07759,-2.71417,0.31731,2.73265,0.67016,2.71417,0.72253,0.73729557,1.9920721,0.0,0.0039999997,6.6206813,25_5
25_5_1,obs_net,stoch,2.5,1.66999,1.6630299,5.1609297,-3.4909399,0.35845,3.50929,0.67996997,3.4909399,0.66674,0.9635251,2.3798606,0.0,0.0,6.6206813,25_5
25_5_1,MWG,dynamic,2.5,3.49894,3.16004,4.07759,-0.57866,0.14371,0.59623,0.14622,0.78347,0.20989999,3.2083657,3.7701383,0.0,0.88799995,2.834233,25_5
25_5_1,MWG,stoch,2.5,4.40032,4.22355,5.1609297,-0.76061,0.14432,0.77418,0.15000999,0.76785,0.14666,4.1245465,4.7093806,0.0,0.564,2.834233,25_5
25_5_1,MWG_rep,dynamic,2.5,3.53156,3.38253,4.07759,-0.54603,0.12473,0.56009,0.13735999,0.78405,0.21255,3.291883,3.7801163,0.0,0.98399997,2.197508,25_5
25_5_1,MWG_rep,stoch,2.5,4.45223,4.27496,5.1609297,-0.7087,0.110379994,0.71724,0.13898,0.73954,0.13695,4.2309923,4.6662135,0.0,0.442,2.197508,25_5
25_5_2,true_net,dynamic,3.0,4.07552,3.65556,4.07759,-0.00207,0.013049999,0.01321,0.00324,0.00207,0.00051,4.050224,4.1012225,1.0,1.0,0.25963736,25_5
25_5_2,true_net,stoch,3.0,5.15831,4.96102,5.1609297,-0.00262,0.01653,0.01673,0.00324,0.00262,0.00051,5.1262693,5.19086,1.0,1.0,0.25963736,25_5
25_5_2,obs_net,dynamic,3.0,1.3818799,0.66174996,4.07759,-2.69571,0.40238,2.72557,0.66843,2.69571,0.71652997,0.59553045,2.1782324,0.0,0.01,6.6717763,25_5
25_5_2,obs_net,stoch,3.0,1.69566,1.6915799,5.1609297,-3.4652698,0.45918,3.49556,0.67731,3.4652698,0.66157,0.7971512,2.6008382,0.0,0.0,6.6717763,25_5
25_5_2,MWG,dynamic,3.0,4.26237,3.9564,4.07759,0.18478,0.1399,0.23177,0.05684,0.63846,0.20603,4.007954,4.5326138,1.0,0.98399997,1.6982371,25_5
25_5_2,MWG,stoch,3.0,5.4176297,5.22193,5.1609297,0.25669998,0.14307,0.29388,0.056939997,0.39027998,0.08178,5.167072,5.716948,0.0,0.85999995,1.6982371,25_5
25_5_2,MWG_rep,dynamic,3.0,3.8680398,3.72732,4.07759,-0.20955,0.15612,0.26132,0.06409,0.64827,0.18841,3.56799,4.17701,1.0,0.996,1.9568945,25_5
25_5_2,MWG_rep,stoch,3.0,4.8783197,4.70267,5.1609297,-0.28261,0.14894,0.31945,0.061899997,0.47991,0.09089,4.582047,5.160295,0.0,0.74,1.9568945,25_5
25_5_3,true_net,dynamic,3.5,4.07568,3.6559298,4.07759,-0.00191,0.0130199995,0.01316,0.00323,0.00191,0.00045999998,4.050373,4.101503,1.0,1.0,0.2596596,25_5
25_5_3,true_net,stoch,3.5,5.1585097,4.96124,5.1609297,-0.00242,0.0165,0.01667,0.00323,0.00242,0.00047,5.1264563,5.191215,1.0,1.0,0.2596596,25_5
25_5_3,obs_net,dynamic,3.5,1.03393,0.36459,4.07759,-3.04366,0.50367,3.0850499,0.75659,3.04366,0.82111996,0.055158928,2.0097594,0.0,0.0039999997,7.1777606,25_5
25_5_3,obs_net,stoch,3.5,1.29993,1.30291,5.1609297,-3.8609998,0.58404,3.9049199,0.75663,3.8609998,0.7405,0.16481358,2.431053,0.0,0.0,7.1777606,25_5
25_5_3,MWG,dynamic,3.5,3.61953,3.3202798,4.07759,-0.45806,0.106989995,0.47039,0.11536,0.70905995,0.19531,3.4148123,3.8441844,0.0,0.94799995,2.1636434,25_5
25_5_3,MWG,stoch,3.5,4.5991197,4.4007297,5.1609297,-0.56180996,0.12432,0.5754,0.11149,0.59347,0.11209,4.37138,4.8561273,0.0,0.68799996,2.1636434,25_5
25_5_3,MWG_rep,dynamic,3.5,3.5153399,3.36003,4.07759,-0.56224996,0.12538,0.57606,0.14128,0.76574,0.20224999,3.267803,3.7595773,0.0,0.99399996,2.26225,25_5
25_5_3,MWG_rep,stoch,3.5,4.44172,4.27555,5.1609297,-0.71920997,0.110199995,0.7276,0.14097999,0.76229,0.14196,4.22616,4.6566114,0.0,0.438,2.26225,25_5
25_5_4,true_net,dynamic,4.0,4.0756097,3.6557999,4.07759,-0.00198,0.0127799995,0.012929999,0.00317,0.00198,0.00049,4.0506244,4.1007047,1.0,1.0,0.25722855,25_5
25_5_4,true_net,stoch,4.0,5.15842,4.9611797,5.1609297,-0.00251,0.01619,0.016379999,0.00317,0.00251,0.00048,5.126773,5.1901875,1.0,1.0,0.25722855,25_5
25_5_4,obs_net,dynamic,4.0,0.84222996,0.25414,4.07759,-3.23537,0.6234,3.29488,0.80805,3.23537,0.87883997,-0.37408698,2.0300856,0.0,0.0039999997,7.4918203,25_5
25_5_4,obs_net,stoch,4.0,1.07503,1.08256,5.1609297,-4.0859,0.73324996,4.15117,0.80434996,4.0859,0.78542995,-0.35670716,2.4721544,0.0,0.0,7.4918203,25_5
25_5_4,MWG,dynamic,4.0,3.89918,3.63501,4.07759,-0.17841,0.15885,0.23888,0.05858,0.60912,0.17499,3.6006248,4.1939225,1.0,0.988,1.7026488,25_5
25_5_4,MWG,stoch,4.0,4.929,4.73091,5.1609297,-0.23192999,0.19365999,0.30214998,0.05855,0.38145,0.073029995,4.5877404,5.3110094,1.0,0.88199997,1.7026488,25_5
25_5_4,MWG_rep,dynamic,4.0,3.7822099,3.57861,4.07759,-0.29538,0.14363,0.32845,0.08055,0.60642,0.16939,3.493271,4.0491076,0.0,0.99399996,1.8488019,25_5
25_5_4,MWG_rep,stoch,4.0,4.81002,4.6187997,5.1609297,-0.35090998,0.14091,0.37815,0.07327,0.45091,0.08475,4.515946,5.0605264,0.0,0.764,1.8488019,25_5
25_8_0,true_net,dynamic,2.0,4.00483,3.5138998,4.01932,-0.01449,0.012089999,0.01887,0.00469,0.01454,0.00433,3.9810934,4.0284004,1.0,1.0,0.3355997,25_8
25_8_0,true_net,stoch,2.0,5.05199,4.87349,5.0703797,-0.01839,0.01528,0.023909999,0.00471,0.01839,0.0035599999,5.022022,5.081818,1.0,1.0,0.3355997,25_8
25_8_0,obs_net,dynamic,2.0,1.7547,1.0102999,4.01932,-2.2646198,0.28576,2.28258,0.5679,2.2646198,0.59534997,1.1939511,2.3168268,0.0,0.0139999995,5.98834,25_8
25_8_0,obs_net,stoch,2.0,2.0581698,2.03858,5.0703797,-3.0121999,0.31059,3.0281699,0.59722996,3.0121999,0.58247,1.4500155,2.6681333,0.0,0.0,5.98834,25_8
25_8_0,MWG,dynamic,2.0,3.5797,3.3157399,4.01932,-0.43963,0.11266,0.45382997,0.112909995,0.67749,0.17863,3.3794348,3.806047,0.0,0.95,1.9585757,25_8
25_8_0,MWG,stoch,2.0,4.52701,4.3375497,5.0703797,-0.54336,0.12146,0.55676997,0.109809995,0.57838,0.111339994,4.32214,4.784994,0.0,0.694,1.9585757,25_8
25_8_0,MWG_rep,dynamic,2.0,3.4900398,3.3278298,4.01932,-0.52928,0.15255,0.55083,0.13705,0.74030995,0.19608,3.1799338,3.7700436,0.0,0.988,2.1796014,25_8
25_8_0,MWG_rep,stoch,2.0,4.38015,4.19718,5.0703797,-0.69022,0.12247,0.701,0.13825,0.72007996,0.13721,4.1333356,4.603994,0.0,0.44599998,2.1796014,25_8
25_8_1,true_net,dynamic,2.5,4.0046697,3.5137198,4.01932,-0.014649999,0.0121,0.019,0.0047299997,0.014699999,0.0043699997,3.9810495,4.0278716,1.0,1.0,0.3339697,25_8
25_8_1,true_net,stoch,2.5,5.0517797,4.87328,5.0703797,-0.0186,0.01528,0.02407,0.00475,0.0186,0.0036,5.0219803,5.081101,1.0,1.0,0.3339697,25_8
25_8_1,obs_net,dynamic,2.5,1.8513299,1.19246,4.01932,-2.16799,0.38142,2.20129,0.54767996,2.16799,0.56266,1.1118497,2.6134238,0.0,0.049999997,5.9719825,25_8
25_8_1,obs_net,stoch,2.5,2.1756198,2.15938,5.0703797,-2.8947499,0.41915,2.9249399,0.57686996,2.8947499,0.5584,1.3628461,3.0094779,0.0,0.0,5.9719825,25_8
25_8_1,MWG,dynamic,2.5,3.5688798,3.18989,4.01932,-0.45044,0.1357,0.47044,0.11703999,0.66521,0.18171999,3.3368726,3.8779726,0.0,0.918,1.9117771,25_8
25_8_1,MWG,stoch,2.5,4.47707,4.2855,5.0703797,-0.59331,0.15382,0.61292,0.12088,0.61471,0.1192,4.2318172,4.834415,0.0,0.668,1.9117771,25_8
25_8_1,MWG_rep,dynamic,2.5,3.75729,3.6136098,4.01932,-0.26203,0.12966,0.29235998,0.072739996,0.6491,0.18683,3.5062551,4.0069237,0.0,0.99399996,1.9403341,25_8
25_8_1,MWG_rep,stoch,2.5,4.7379,4.55816,5.0703797,-0.33247,0.11789,0.35276,0.06957,0.48066998,0.09233,4.502261,4.9625077,0.0,0.708,1.9403341,25_8
25_8_2,true_net,dynamic,3.0,4.00487,3.51384,4.01932,-0.01445,0.012209999,0.018919999,0.00471,0.014509999,0.00432,3.9808974,4.0287976,1.0,1.0,0.33341694,25_8
25_8_2,true_net,stoch,3.0,5.05203,4.87353,5.0703797,-0.018339999,0.01543,0.023969999,0.0047299997,0.018339999,0.00355,5.021741,5.0822353,1.0,1.0,0.33341694,25_8
25_8_2,obs_net,dynamic,3.0,1.61342,1.01221,4.01932,-2.4059,0.47994,2.4533,0.61038,2.4059,0.63444996,0.6741069,2.570589,0.0,0.036,6.3465524,25_8
25_8_2,obs_net,stoch,3.0,1.92975,1.91877,5.0703797,-3.14063,0.53836,3.18643,0.62843996,3.14063,0.60811996,0.87960446,3.0025244,0.0,0.0,6.3465524,25_8
25_8_2,MWG,dynamic,3.0,3.52398,3.21586,4.01932,-0.49534,0.14807,0.51699996,0.12863,0.71336,0.18999,3.2265728,3.750715,0.0,0.932,2.0672371,25_8
25_8_2,MWG,stoch,3.0,4.43779,4.25374,5.0703797,-0.63259,0.16099,0.65274996,0.12874,0.64927,0.124869995,4.1162715,4.679093,0.0,0.64,2.0672371,25_8
25_8_2,MWG_rep,dynamic,3.0,3.40388,3.2291598,4.01932,-0.61544997,0.14158,0.63152,0.15711999,0.79165,0.20422,3.150524,3.6928332,0.0,0.982,2.2900405,25_8
25_8_2,MWG_rep,stoch,3.0,4.3038797,4.12609,5.0703797,-0.76649,0.15488,0.78198,0.15423,0.78249997,0.14919,4.027819,4.6153584,0.0,0.426,2.2900405,25_8
25_8_3,true_net,dynamic,3.5,4.00492,3.51379,4.01932,-0.0144,0.01196,0.01872,0.00466,0.014459999,0.00432,3.981306,4.028739,1.0,1.0,0.3320221,25_8
25_8_3,true_net,stoch,3.5,5.0520997,4.87355,5.0703797,-0.01828,0.01512,0.02372,0.00468,0.01828,0.00354,5.022311,5.0822034,1.0,1.0,0.3320221,25_8
25_8_3,obs_net,dynamic,3.5,1.1934,0.63870996,4.01932,-2.8259299,0.57313,2.88346,0.71739995,2.8259299,0.7651,0.0674446,2.2984805,0.0,0.012,6.960378,25_8
25_8_3,obs_net,stoch,3.5,1.46392,1.4722099,5.0703797,-3.6064498,0.65371996,3.66522,0.72287,3.6064498,0.70271,0.18264425,2.7253454,0.0,0.0,6.960378,25_8
25_8_3,MWG,dynamic,3.5,3.8752398,3.6148999,4.01932,-0.14408,0.13208,0.19545999,0.04863,0.58783996,0.17913,3.610901,4.1330934,1.0,0.986,2.0498881,25_8
25_8_3,MWG,stoch,3.5,4.8379097,4.6437597,5.0703797,-0.23245999,0.13675,0.2697,0.05319,0.38522,0.07504,4.581671,5.1173663,1.0,0.84999996,2.0498881,25_8
25_8_3,MWG_rep,dynamic,3.5,3.68293,3.4815,4.01932,-0.3364,0.17729,0.38026,0.09461,0.64286,0.18062,3.3544726,4.0218096,1.0,0.98999995,2.0656219,25_8
25_8_3,MWG_rep,stoch,3.5,4.67242,4.4997597,5.0703797,-0.39795998,0.17305,0.43394998,0.08559,0.50294,0.095649995,4.3687835,5.0258727,0.0,0.696,2.0656219,25_8
25_8_4,true_net,dynamic,4.0,4.0050397,3.5140898,4.01932,-0.014289999,0.01217,0.01876,0.0046699997,0.014339999,0.00428,3.981253,4.0285296,1.0,1.0,0.333327,25_8
25_8_4,true_net,stoch,4.0,5.05224,4.8736997,5.0703797,-0.018129999,0.015369999,0.023769999,0.00469,0.018129999,0.00351,5.0221977,5.081916,1.0,1.0,0.333327,25_8
25_8_4,obs_net,dynamic,4.0,0.38219,-0.14125,4.01932,-3.6371398,0.69475,3.7029,0.92126995,3.6371398,1.01775,-0.9874231,1.7333542,0.0,0.0,8.136202,25_8
25_8_4,obs_net,stoch,4.0,0.52761996,0.53564,5.0703797,-4.54276,0.80627,4.61375,0.90994,4.54276,0.89308,-1.0617111,2.094044,0.0,0.0,8.136202,25_8
25_8_4,MWG,dynamic,4.0,3.5639498,3.3462899,4.01932,-0.45538,0.122499995,0.47156,0.11731999,0.67987996,0.18193999,3.303707,3.7906764,0.0,0.974,2.0620713,25_8
25_8_4,MWG,stoch,4.0,4.4846597,4.30329,5.0703797,-0.58571,0.11791,0.59746,0.11782999,0.61674,0.117139995,4.236823,4.7143526,0.0,0.634,2.0620713,25_8
25_8_4,MWG_rep,dynamic,4.0,3.70887,3.53055,4.01932,-0.31045,0.12710999,0.33545998,0.083459996,0.61885,0.17383,3.4595368,3.9437456,0.0,0.99799997,1.8678414,25_8
25_8_4,MWG_rep,stoch,4.0,4.6445,4.46094,5.0703797,-0.42587999,0.11583,0.44134998,0.08704,0.49844,0.0947,4.4200134,4.865783,0.0,0.694,1.8678414,25_8
25_9_0,true_net,dynamic,2.0,4.39946,3.9923298,4.38897,0.010489999,0.013959999,0.01746,0.00398,0.010489999,0.00222,4.3718843,4.4263077,1.0,1.0,0.28924242,25_9
25_9_0,true_net,stoch,2.0,5.1265697,4.94842,5.11416,0.01241,0.01611,0.02034,0.00398,0.01241,0.00244,5.0948343,5.157569,1.0,1.0,0.28924242,25_9
25_9_0,obs_net,dynamic,2.0,1.51859,0.72599,4.38897,-2.87038,0.26773,2.88284,0.65683997,2.87038,0.69715,0.9815692,2.0291858,0.0,0.0,6.478343,25_9
25_9_0,obs_net,stoch,2.0,1.8304499,1.8204999,5.11416,-3.28371,0.30705,3.29804,0.64488,3.28371,0.6321,1.2152449,2.416888,0.0,0.0,6.478343,25_9
25_9_0,MWG,dynamic,2.0,3.81495,3.4768498,4.38897,-0.57403,0.105689995,0.58366996,0.13299,0.79835,0.19649999,3.5934308,4.00188,0.0,0.92399997,2.4478815,25_9
25_9_0,MWG,stoch,2.0,4.32815,4.14329,5.11416,-0.78600997,0.13782999,0.798,0.15604,0.78959,0.15348,4.0395093,4.5516596,0.0,0.464,2.4478815,25_9
25_9_0,MWG_rep,dynamic,2.0,3.8739698,3.68714,4.38897,-0.515,0.12873,0.53085,0.12095,0.79155,0.19693999,3.6245098,4.128877,0.0,0.992,1.970538,25_9
25_9_0,MWG_rep,stoch,2.0,4.62333,4.4611297,5.11416,-0.49082997,0.117089994,0.5046,0.09867,0.55781996,0.10548,4.3935823,4.855247,0.0,0.634,1.970538,25_9
