,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,TRUE,model,type,abs_bias,ci_length
133,475.0,0.40800002,0.40800002,0.82000005,-0.41200003,0.064,0.41700003,0.558,0.41200003,0.44300002,0.503,1068.1431,0.259,24324396.0,0.28300002,0.53300005,0.0,0.384,GP_observed,dynamic,,GP,Obs.,0.41200003,0.25000002999999993
134,475.0,1.7030001,1.7,2.582,-0.87900007,0.120000005,0.887,1.1060001,0.87900007,0.90200007,0.34100002,0.319,0.11800001,0.126,1.468,1.937,0.0,0.15,Linear_observed,stoch,,Linear,Obs.,0.87900007,0.4690000000000001
135,475.0,1.9920001,1.9940001,2.582,-0.59000003,0.15300001,0.609,1.1650001,0.58900005,0.94400007,0.22800002,0.35900003,0.056,0.178,1.69,2.288,0.0,0.32000002,GP_observed,stoch,,GP,Obs.,0.59000003,0.5979999999999999
136,475.0,0.601,0.6,0.82000005,-0.21900001,0.039,0.223,0.40500003,0.21900001,0.31100002,0.26700002,1801.316,0.074,58264264.0,0.527,0.68100005,0.0,0.708,Linear_3S,dynamic,,Linear,3S,0.21900001,0.15400004999999994
137,475.0,2.015,2.0140002,2.582,-0.56700003,0.11100001,0.577,0.772,0.56700003,0.624,0.21900001,0.22600001,0.05,0.067,1.8000001,2.236,0.0,0.48000002,Linear_3S,stoch,,Linear,3S,0.56700003,0.4359999000000001
138,475.0,0.564,0.563,0.82000005,-0.256,0.05,0.261,0.508,0.256,0.36200002,0.31300002,1732.3911,0.102000006,71606270.0,0.46600002,0.66400003,0.0,0.80600005,GP_3S,dynamic,,GP,3S,0.256,0.19800000999999995
139,475.0,1.904,1.904,2.582,-0.67800003,0.132,0.69100004,0.96400005,0.67800003,0.73800004,0.263,0.266,0.072000004,0.095000006,1.6450001,2.163,0.0,0.66,GP_3S,stoch,,GP,3S,0.67800003,0.5179998999999997
140,475.0,0.762,0.762,0.82000005,-0.058000002,0.033,0.067,0.291,0.059000004,0.22700001,0.071,2868.3562,0.007,97922110.0,0.697,0.827,1.0,0.216,Linear_1S,dynamic,,Linear,1S,0.058000002,0.13
141,475.0,0.74600005,0.749,0.82000005,-0.074,0.051000003,0.09,0.42600003,0.076000005,0.28500003,0.093,3226.1243,0.012,123210056.0,0.63900006,0.84200007,1.0,0.48400003,GP_1S,dynamic,,GP,1S,0.074,0.20300001
142,475.0,2.5410001,2.5410001,2.582,-0.041,0.109000005,0.117000006,0.4,0.093,0.31100002,0.036000002,0.124000005,0.002,0.026,2.3260002,2.7510002,1.0,0.44400004,Linear_1S,stoch,,Linear,1S,0.041,0.4249999999999998
143,475.0,2.542,2.5440001,2.582,-0.040000003,0.14600001,0.15100001,0.75500005,0.120000005,0.45700002,0.047000002,0.172,0.003,0.055000003,2.246,2.8240001,1.0,0.60200006,GP_1S,stoch,,GP,1S,0.040000003,0.5780001000000001
144,530.0,0.77300006,0.77300006,0.791,-0.018000001,0.023000002,0.030000001,0.052,0.024,0.034,0.030000001,0.051000003,0.001,0.004,0.726,0.818,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.018000001,0.09199999999999997
145,530.0,0.763,0.763,0.791,-0.028,0.025,0.037,0.26500002,0.031000001,0.13000001,0.039,0.208,0.002,0.096,0.71400005,0.81200004,1.0,0.85400003,GP_oracle,dynamic,,GP,Oracle,0.028,0.09799999000000004
146,530.0,2.551,2.551,2.598,-0.047000002,0.07300001,0.087000005,0.102000006,0.07,0.074,0.027,0.027,0.001,0.001,2.407,2.6910002,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.047000002,0.2840001999999999
147,530.0,2.466,2.466,2.598,-0.132,0.080000006,0.155,0.526,0.136,0.19700001,0.052,0.065000005,0.004,0.013,2.308,2.6230001,1.0,0.96800005,GP_oracle,stoch,,GP,Oracle,0.132,0.3150001000000002
148,530.0,0.48800004,0.48800004,0.791,-0.303,0.039,0.305,0.45900002,0.30200002,0.35700002,0.38200003,1216.941,0.149,24218426.0,0.41200003,0.56600004,0.0,0.17400001,Linear_observed,dynamic,,Linear,Obs.,0.303,0.15400001000000002
149,530.0,0.328,0.328,0.791,-0.46300003,0.093,0.47200003,0.63100004,0.46300003,0.504,0.58500004,1441.6931,0.356,43549256.0,0.14500001,0.51100004,0.0,0.386,GP_observed,dynamic,,GP,Obs.,0.46300003,0.36600003
150,530.0,1.697,1.695,2.598,-0.901,0.11800001,0.90900004,1.146,0.901,0.92700005,0.347,0.321,0.12200001,0.128,1.4670001,1.9330001,0.0,0.15200001,Linear_observed,stoch,,Linear,Obs.,0.901,0.4660000000000002
151,530.0,1.8920001,1.891,2.598,-0.70600003,0.13700001,0.72,1.1830001,0.707,0.92300004,0.272,0.33900002,0.07700001,0.16000001,1.626,2.1560001,0.0,0.324,GP_observed,stoch,,GP,Obs.,0.70600003,0.5300001000000001
152,530.0,0.583,0.582,0.791,-0.208,0.042000003,0.21200001,0.40300003,0.208,0.31100002,0.263,1684.176,0.072000004,52668596.0,0.503,0.669,0.0,0.688,Linear_3S,dynamic,,Linear,3S,0.208,0.16600000000000004
153,530.0,1.9920001,1.9920001,2.598,-0.606,0.117000006,0.61700004,0.83900005,0.606,0.671,0.23300001,0.23700002,0.056,0.074,1.766,2.2220001,0.0,0.45200002,Linear_3S,stoch,,Linear,3S,0.606,0.4560000999999998
154,530.0,0.551,0.55,0.791,-0.24000001,0.047000002,0.245,0.47300002,0.24000001,0.358,0.30400002,1298.0131,0.096,46156480.0,0.46100003,0.64500004,0.0,0.836,GP_3S,dynamic,,GP,3S,0.24000001,0.18400001
155,530.0,1.8320001,1.8320001,2.598,-0.76600003,0.13000001,0.77800006,1.0430001,0.767,0.83400005,0.29500002,0.303,0.09,0.120000005,1.5760001,2.089,0.0,0.66400003,GP_3S,stoch,,GP,3S,0.76600003,0.5129999000000001
156,530.0,0.78800005,0.78800005,0.791,-0.003,0.037,0.037,0.29500002,0.030000001,0.24000001,0.037,3001.5571,0.002,112599340.0,0.716,0.86100006,1.0,0.18800001,Linear_1S,dynamic,,Linear,1S,0.003,0.14500006
157,530.0,0.78900003,0.78900003,0.791,-0.002,0.052,0.052,0.365,0.042000003,0.27400002,0.053000003,2934.954,0.004,118235144.0,0.689,0.89300007,1.0,0.47800002,GP_1S,dynamic,,GP,1S,0.002,0.2040000700000001
158,530.0,2.6030002,2.6030002,2.598,0.0050000004,0.113000005,0.113000005,0.44300002,0.09,0.356,0.035,0.14600001,0.002,0.035,2.381,2.828,1.0,0.37,Linear_1S,stoch,,Linear,1S,0.0050000004,0.44700000000000006
159,530.0,2.4750001,2.473,2.598,-0.123,0.17300001,0.21200001,0.768,0.172,0.47400004,0.066,0.17300001,0.007,0.054,2.1420002,2.8160002,1.0,0.634,GP_1S,stoch,,GP,1S,0.123,0.6739999999999999
0,36.0,0.624,0.624,0.63900006,-0.015000001,0.017,0.022000002,0.044000003,0.018000001,0.022000002,0.028,0.032,0.001,0.002,0.591,0.657,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.015000001,0.06600000000000006
1,36.0,0.60200006,0.60200006,0.63900006,-0.037,0.018000001,0.041,0.19600001,0.037,0.080000006,0.058000002,0.14,0.004,0.061000004,0.56700003,0.637,0.0,0.97400004,GP_oracle,dynamic,,GP,Oracle,0.037,0.06999997000000002
2,36.0,2.6330001,2.6320002,2.693,-0.060000002,0.072000004,0.093,0.1,0.076000005,0.078,0.028,0.029000001,0.001,0.001,2.493,2.7710001,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.060000002,0.2780001000000003
3,36.0,2.516,2.515,2.693,-0.177,0.07700001,0.193,0.45900002,0.177,0.22800002,0.066,0.082,0.0050000004,0.014,2.365,2.667,0.0,0.646,GP_oracle,stoch,,GP,Oracle,0.177,0.3019999999999996
4,36.0,0.43500003,0.43500003,0.63900006,-0.20400001,0.037,0.20600002,0.344,0.20300001,0.261,0.31800002,1561.0781,0.105000004,25571168.0,0.363,0.509,0.0,0.22200002,Linear_observed,dynamic,,Linear,Obs.,0.20400001,0.14600000000000002
5,36.0,0.29700002,0.296,0.63900006,-0.342,0.07,0.34800002,0.48200002,0.34100002,0.38000003,0.53400004,1606.7201,0.29700002,37956356.0,0.15900001,0.43400002,0.0,0.462,GP_observed,dynamic,,GP,Obs.,0.342,0.27500000999999996
6,36.0,1.7060001,1.705,2.693,-0.98700005,0.134,0.99600005,1.2390001,0.98700005,1.011,0.36600003,0.34,0.13700001,0.142,1.4410001,1.9750001,0.0,0.15,Linear_observed,stoch,,Linear,Obs.,0.98700005,0.534
7,36.0,1.7680001,1.7670001,2.693,-0.9250001,0.142,0.93500006,1.3720001,0.9250001,1.074,0.34300002,0.37500003,0.12100001,0.19000001,1.4900001,2.045,0.0,0.30400002,GP_observed,stoch,,GP,Obs.,0.9250001,0.5549998999999999
8,36.0,0.527,0.526,0.63900006,-0.112,0.031000001,0.116000004,0.30100003,0.11100001,0.23,0.17400001,2127.9912,0.033,65192196.0,0.47000003,0.59000003,0.0,0.85200006,Linear_3S,dynamic,,Linear,3S,0.112,0.12
9,36.0,2.1990001,2.197,2.693,-0.49400002,0.108,0.505,0.72400004,0.49400002,0.582,0.18300001,0.20400001,0.035,0.057000004,1.9930001,2.413,0.0,0.60400003,Linear_3S,stoch,,Linear,3S,0.49400002,0.41999989999999987
10,36.0,0.51600003,0.51500005,0.63900006,-0.123,0.033,0.127,0.363,0.123,0.261,0.192,2070.466,0.039,73972216.0,0.45400003,0.58400005,0.0,0.934,GP_3S,dynamic,,GP,3S,0.123,0.13000002
11,36.0,2.079,2.079,2.693,-0.614,0.116000004,0.624,0.88600004,0.61300004,0.70100003,0.22800002,0.24900001,0.054,0.08400001,1.853,2.3100002,0.0,0.76000005,GP_3S,stoch,,GP,3S,0.614,0.4570002000000002
12,36.0,0.66400003,0.66400003,0.63900006,0.025,0.023000002,0.035,0.231,0.029000001,0.18400002,0.045,3368.84,0.003,97934560.0,0.61800003,0.71000004,1.0,0.18,Linear_1S,dynamic,,Linear,1S,0.025,0.09200001000000002
13,36.0,0.651,0.65000004,0.63900006,0.012,0.026,0.028,0.32200003,0.023000002,0.22700001,0.035,3663.6091,0.002,121087370.0,0.6,0.702,1.0,0.37800002,GP_1S,dynamic,,GP,1S,0.012,0.10199999999999998
14,36.0,2.788,2.786,2.693,0.095000006,0.09900001,0.13700001,0.4,0.113000005,0.319,0.042000003,0.13000001,0.003,0.029000001,2.591,2.982,1.0,0.39400002,Linear_1S,stoch,,Linear,1S,0.095000006,0.391
15,36.0,2.743,2.742,2.693,0.05,0.13000001,0.13900001,0.697,0.11100001,0.446,0.041,0.164,0.003,0.048,2.4910002,3.0040002,1.0,0.55600005,GP_1S,stoch,,GP,1S,0.05,0.5129999999999999
16,91.0,0.989,0.989,0.98700005,0.002,0.030000001,0.030000001,0.049000002,0.024,0.029000001,0.024,0.033,0.001,0.002,0.93200004,1.047,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.002,0.1149999599999999
17,91.0,0.98100007,0.98,0.98700005,-0.006,0.033,0.033,0.28300002,0.026,0.117000006,0.027,0.13100001,0.001,0.043,0.91700006,1.0450001,1.0,0.98600006,GP_oracle,dynamic,,GP,Oracle,0.006,0.12800003999999998
18,91.0,2.453,2.453,2.4450002,0.008,0.069000006,0.07,0.07700001,0.056,0.057000004,0.023000002,0.023000002,0.001,0.001,2.318,2.588,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.008,0.27
19,91.0,2.42,2.42,2.4450002,-0.025,0.075,0.079,0.372,0.063,0.15900001,0.026,0.056,0.001,0.008,2.2700002,2.571,1.0,0.97200006,GP_oracle,stoch,,GP,Oracle,0.025,0.30099980000000004
20,91.0,0.725,0.725,0.98700005,-0.26200002,0.053000003,0.26700002,0.49400002,0.26200002,0.36200002,0.26500002,1521.7761,0.07300001,41767396.0,0.62,0.83000004,0.0,0.23200001,Linear_observed,dynamic,,Linear,Obs.,0.26200002,0.21000004000000005
21,91.0,0.47700003,0.47900003,0.98700005,-0.51000005,0.080000006,0.51600003,0.689,0.51000005,0.54800004,0.51600003,939.93005,0.273,23715754.0,0.32000002,0.63600004,0.0,0.36800003,GP_observed,dynamic,,GP,Obs.,0.51000005,0.31600002
22,91.0,1.8690001,1.868,2.4450002,-0.57600003,0.12100001,0.588,0.86100006,0.57500005,0.65800005,0.23500001,0.24400002,0.058000002,0.082,1.6290001,2.108,0.0,0.246,Linear_observed,stoch,,Linear,Obs.,0.57600003,0.47899990000000003
23,91.0,2.0930002,2.094,2.4450002,-0.35200003,0.132,0.37600002,1.0940001,0.35200003,0.887,0.14400001,0.35900003,0.024,0.178,1.8410001,2.3530002,0.0,0.28800002,GP_observed,stoch,,GP,Obs.,0.35200003,0.5120000999999998
24,91.0,0.785,0.78400004,0.98700005,-0.202,0.048,0.20700002,0.45600003,0.202,0.34300002,0.20400001,1504.7241,0.044000003,58859340.0,0.69500005,0.882,0.0,0.81200004,Linear_3S,dynamic,,Linear,3S,0.202,0.18699995000000003
25,91.0,1.9990001,1.9980001,2.4450002,-0.446,0.098000005,0.45700002,0.651,0.446,0.52000004,0.18200001,0.2,0.035,0.054,1.8100001,2.1950002,0.0,0.60400003,Linear_3S,stoch,,Linear,3S,0.446,0.38500010000000007
26,91.0,0.758,0.757,0.98700005,-0.22900002,0.056,0.23600002,0.532,0.22900002,0.38500002,0.23200001,1178.52,0.057000004,47170776.0,0.651,0.869,0.0,0.90800005,GP_3S,dynamic,,GP,3S,0.22900002,0.21799999999999997
27,91.0,1.909,1.909,2.4450002,-0.536,0.113000005,0.54800004,0.78000003,0.536,0.61800003,0.21900001,0.24100001,0.05,0.079,1.6880001,2.13,0.0,0.80200005,GP_3S,stoch,,GP,3S,0.536,0.4419998999999999
28,91.0,1.01,1.01,0.98700005,0.023000002,0.042000003,0.047000002,0.33,0.038000003,0.254,0.039,2423.9001,0.002,91268140.0,0.92700005,1.0910001,1.0,0.24400002,Linear_1S,dynamic,,Linear,1S,0.023000002,0.16400005000000006
29,91.0,1.042,1.042,0.98700005,0.055000003,0.056,0.078,0.48000002,0.064,0.32700002,0.065000005,2471.7852,0.006,103315170.0,0.93100005,1.151,1.0,0.48400003,GP_1S,dynamic,,GP,1S,0.055000003,0.21999995000000006
30,91.0,2.492,2.492,2.4450002,0.047000002,0.095000006,0.106000006,0.356,0.085,0.28100002,0.035,0.123,0.002,0.026,2.305,2.68,1.0,0.404,Linear_1S,stoch,,Linear,1S,0.047000002,0.375
31,91.0,2.529,2.5300002,2.4450002,0.08400001,0.128,0.15300001,0.596,0.124000005,0.38300002,0.051000003,0.156,0.004,0.044000003,2.279,2.779,1.0,0.58400005,GP_1S,stoch,,GP,1S,0.08400001,0.5
32,146.0,0.81100005,0.81100005,0.77400005,0.037,0.024,0.044000003,0.061000004,0.038000003,0.041,0.049000002,0.062000003,0.003,0.006,0.76500005,0.85700005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.037,0.09199999999999997
33,146.0,0.795,0.795,0.77400005,0.021000002,0.025,0.033,0.157,0.027,0.082,0.035,0.123,0.002,0.032,0.74600005,0.845,1.0,1.0,GP_oracle,dynamic,,GP,Oracle,0.021000002,0.09899994999999995
34,146.0,2.7180002,2.7180002,2.6000001,0.11800001,0.07700001,0.141,0.156,0.123,0.123,0.047000002,0.045,0.003,0.003,2.568,2.8700001,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.11800001,0.3020000999999999
35,146.0,2.6160002,2.6160002,2.6000001,0.016,0.083000004,0.08400001,0.34,0.067,0.16100001,0.026,0.056,0.001,0.007,2.4550002,2.776,1.0,0.998,GP_oracle,stoch,,GP,Oracle,0.016,0.3209997999999996
36,146.0,0.48100004,0.48200002,0.77400005,-0.293,0.036000002,0.29500002,0.44700003,0.293,0.33400002,0.37800002,1148.243,0.14500001,20432664.0,0.41200003,0.551,0.0,0.19000001,Linear_observed,dynamic,,Linear,Obs.,0.293,0.13899997000000003
37,146.0,0.384,0.384,0.77400005,-0.39000002,0.068,0.39600003,0.62600005,0.39000002,0.48000002,0.504,2086.571,0.26200002,80766810.0,0.24900001,0.517,0.0,0.37600002,GP_observed,dynamic,,GP,Obs.,0.39000002,0.26799999
38,146.0,1.6450001,1.646,2.6000001,-0.95500004,0.112,0.961,1.1960001,0.95500004,0.97900003,0.367,0.34100002,0.13700001,0.141,1.424,1.8650001,0.0,0.126,Linear_observed,stoch,,Linear,Obs.,0.95500004,0.4410001000000001
39,146.0,1.7470001,1.746,2.6000001,-0.85300004,0.115,0.86100006,1.366,0.85300004,1.0780001,0.328,0.39800003,0.11000001,0.215,1.5220001,1.9690001,0.0,0.27,GP_observed,stoch,,GP,Obs.,0.85300004,0.44699999999999984
40,146.0,0.596,0.59400004,0.77400005,-0.178,0.043,0.18300001,0.384,0.178,0.29000002,0.231,1866.7491,0.056,59699830.0,0.51600003,0.68200004,0.0,0.79,Linear_3S,dynamic,,Linear,3S,0.178,0.16600000999999998
41,146.0,2.0670002,2.065,2.6000001,-0.53300005,0.126,0.54700005,0.78800005,0.53300005,0.62100005,0.20500001,0.22200002,0.044000003,0.067,1.8260001,2.3170002,0.0,0.578,Linear_3S,stoch,,Linear,3S,0.53300005,0.49100009999999994
42,146.0,0.551,0.551,0.77400005,-0.223,0.048,0.22800002,0.507,0.223,0.34600002,0.28800002,1553.4381,0.086,55124744.0,0.45900002,0.646,0.0,0.89800006,GP_3S,dynamic,,GP,3S,0.223,0.18699998
43,146.0,1.917,1.9160001,2.6000001,-0.683,0.133,0.69500005,1.021,0.68200004,0.76900005,0.263,0.275,0.072000004,0.105000004,1.6580001,2.181,0.0,0.74200004,GP_3S,stoch,,GP,3S,0.683,0.5229999000000001
44,146.0,0.809,0.809,0.77400005,0.035,0.035,0.05,0.28,0.041,0.22600001,0.053000003,3296.383,0.004,118649100.0,0.74,0.878,1.0,0.208,Linear_1S,dynamic,,Linear,1S,0.035,0.138
45,146.0,0.82400006,0.82400006,0.77400005,0.05,0.048,0.07,0.53300005,0.057000004,0.34100002,0.074,3776.1511,0.008,171870500.0,0.73,0.92,1.0,0.42200002,GP_1S,dynamic,,GP,1S,0.05,0.19000000000000006
46,146.0,2.779,2.778,2.6000001,0.179,0.11800001,0.215,0.46400002,0.186,0.37300003,0.071,0.162,0.007,0.045,2.548,3.012,1.0,0.37,Linear_1S,stoch,,Linear,1S,0.179,0.46399999999999997
47,146.0,2.762,2.7640002,2.6000001,0.162,0.156,0.22500001,1.0220001,0.186,0.642,0.072000004,0.24200001,0.007,0.102000006,2.459,3.0700002,1.0,0.44000003,GP_1S,stoch,,GP,1S,0.162,0.6110001999999999
48,201.0,0.73,0.73,0.703,0.027,0.018000001,0.032,0.047000002,0.028,0.032,0.039,0.057000004,0.002,0.0050000004,0.694,0.76500005,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.027,0.07100005000000009
49,201.0,0.712,0.712,0.703,0.009000001,0.020000001,0.022000002,0.20500001,0.017,0.095000006,0.025,0.15200001,0.001,0.063,0.67200005,0.75100005,1.0,0.80600005,GP_oracle,dynamic,,GP,Oracle,0.009000001,0.07900000000000007
50,201.0,2.841,2.8400002,2.746,0.095000006,0.068,0.117000006,0.13100001,0.1,0.101,0.036000002,0.035,0.002,0.002,2.707,2.973,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.095000006,0.266
51,201.0,2.749,2.7480001,2.746,0.003,0.075,0.075,0.49400002,0.060000002,0.21700001,0.022000002,0.065000005,0.001,0.011000001,2.6000001,2.8980002,1.0,0.83800006,GP_oracle,stoch,,GP,Oracle,0.003,0.2980000999999999
52,201.0,0.497,0.49600002,0.703,-0.20600002,0.043,0.21100001,0.381,0.20700002,0.291,0.294,1551.452,0.09,37516010.0,0.41300002,0.582,0.0,0.24800001,Linear_observed,dynamic,,Linear,Obs.,0.20600002,0.16899997999999994
53,201.0,0.26900002,0.27,0.703,-0.43400002,0.066,0.439,0.60400003,0.43400002,0.49300003,0.61700004,1231.3701,0.39000002,31125554.0,0.14,0.397,0.0,0.30800003,GP_observed,dynamic,,GP,Obs.,0.43400002,0.257
54,201.0,1.8880001,1.8870001,2.746,-0.85800004,0.13900001,0.869,1.136,0.85800004,0.906,0.312,0.29900002,0.1,0.11400001,1.613,2.167,0.0,0.194,Linear_observed,stoch,,Linear,Obs.,0.85800004,0.5539999999999998
55,201.0,1.9560001,1.955,2.746,-0.79,0.15200001,0.80500007,1.314,0.79,1.014,0.28800002,0.35300002,0.086,0.17500001,1.6570001,2.246,0.0,0.342,GP_observed,stoch,,GP,Obs.,0.79,0.5889998999999999
56,201.0,0.57100004,0.569,0.703,-0.132,0.039,0.13800001,0.35900003,0.133,0.275,0.18900001,1830.3301,0.039,66765184.0,0.49800003,0.65000004,0.0,0.832,Linear_3S,dynamic,,Linear,3S,0.132,0.15200001000000002
57,201.0,2.282,2.2800002,2.746,-0.46400002,0.11800001,0.47900003,0.72200006,0.46400002,0.572,0.16900001,0.19800001,0.030000001,0.055000003,2.056,2.516,0.0,0.66200006,Linear_3S,stoch,,Linear,3S,0.46400002,0.45999999999999996
58,201.0,0.558,0.55700004,0.703,-0.14500001,0.044000003,0.15200001,0.44400004,0.14600001,0.326,0.20700002,1680.3301,0.047000002,75786100.0,0.47400004,0.648,0.0,0.92800003,GP_3S,dynamic,,GP,3S,0.14500001,0.17399996
59,201.0,2.1460001,2.1450002,2.746,-0.6,0.126,0.61300004,0.92600006,0.6,0.717,0.21800001,0.25,0.05,0.087000005,1.9010001,2.397,0.0,0.82600003,GP_3S,stoch,,GP,3S,0.6,0.4959998999999997
60,201.0,0.73700005,0.73700005,0.703,0.034,0.028,0.044000003,0.28100002,0.037,0.224,0.052,2839.61,0.004,105243400.0,0.683,0.79300004,1.0,0.19600001,Linear_1S,dynamic,,Linear,1S,0.034,0.11000003999999997
61,201.0,0.71400005,0.71400005,0.703,0.011000001,0.032,0.034,0.37300003,0.027,0.27600002,0.038000003,2819.821,0.002,115537416.0,0.652,0.776,1.0,0.37,GP_1S,dynamic,,GP,1S,0.011000001,0.124
62,201.0,2.901,2.9,2.746,0.155,0.106000006,0.187,0.44700003,0.16100001,0.35500002,0.059000004,0.143,0.0050000004,0.036000002,2.6950002,3.111,1.0,0.35000002,Linear_1S,stoch,,Linear,1S,0.155,0.41599980000000025
63,201.0,2.7450001,2.7440002,2.746,-0.001,0.126,0.126,0.726,0.101,0.467,0.037,0.16600001,0.002,0.049000002,2.499,2.9910002,1.0,0.514,GP_1S,stoch,,GP,1S,0.001,0.4920002000000001
64,256.0,0.79600006,0.79600006,0.768,0.028,0.022000002,0.036000002,0.053000003,0.030000001,0.036000002,0.040000003,0.060000002,0.002,0.006,0.753,0.83800006,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.028,0.08500006000000004
65,256.0,0.77900004,0.77900004,0.768,0.011000001,0.023000002,0.026,0.20600002,0.021000002,0.098000005,0.027,0.15400001,0.001,0.055000003,0.73300004,0.82400006,1.0,0.99600005,GP_oracle,dynamic,,GP,Oracle,0.011000001,0.09100002000000007
66,256.0,2.707,2.707,2.615,0.09200001,0.072000004,0.11800001,0.132,0.1,0.101,0.038000003,0.037,0.002,0.002,2.5630002,2.848,1.0,1.0,Linear_oracle,stoch,,Linear,Oracle,0.09200001,0.2849998
67,256.0,2.651,2.65,2.615,0.036000002,0.078,0.086,0.47100002,0.069000006,0.2,0.026,0.065000005,0.001,0.011000001,2.496,2.799,1.0,0.98,GP_oracle,stoch,,GP,Oracle,0.036000002,0.30299999999999994
68,256.0,0.58100003,0.58100003,0.768,-0.187,0.047000002,0.192,0.38300002,0.186,0.287,0.24300002,1867.014,0.063,53074164.0,0.49,0.674,0.0,0.24400002,Linear_observed,dynamic,,Linear,Obs.,0.187,0.18400000000000005
69,256.0,0.51600003,0.517,0.768,-0.252,0.078,0.263,0.505,0.25100002,0.38500002,0.32700002,2057.792,0.11800001,87134376.0,0.36400002,0.66700006,0.0,0.56200004,GP_observed,dynamic,,GP,Obs.,0.252,0.30300004
70,256.0,1.889,1.8870001,2.615,-0.726,0.134,0.73800004,0.99600005,0.725,0.78400004,0.277,0.272,0.080000006,0.096,1.626,2.154,0.0,0.202,Linear_observed,stoch,,Linear,Obs.,0.726,0.528
71,256.0,2.0700002,2.066,2.615,-0.545,0.171,0.57100004,1.1350001,0.545,0.864,0.208,0.31300002,0.048,0.14,1.743,2.41,0.0,0.40800002,GP_observed,stoch,,GP,Obs.,0.545,0.667
72,256.0,0.60300004,0.60200006,0.768,-0.165,0.039,0.16900001,0.358,0.165,0.26900002,0.21400002,1625.744,0.049000002,49812612.0,0.52900004,0.683,0.0,0.79200006,Linear_3S,dynamic,,Linear,3S,0.165,0.15399996000000005
73,256.0,2.056,2.0540001,2.615,-0.559,0.115,0.57100004,0.76000005,0.559,0.614,0.21400002,0.21900001,0.048,0.063,1.8360001,2.283,0.0,0.508,Linear_3S,stoch,,Linear,3S,0.559,0.4469999
74,256.0,0.587,0.586,0.768,-0.18100001,0.044000003,0.186,0.45100003,0.18100001,0.316,0.23600002,1356.3031,0.059000004,43336176.0,0.504,0.674,0.0,0.88400006,GP_3S,dynamic,,GP,3S,0.18100001,0.17000000000000004
75,256.0,1.94,1.9380001,2.615,-0.675,0.125,0.68700004,0.92700005,0.675,0.73600006,0.25800002,0.26700002,0.069000006,0.095000006,1.6960001,2.1890001,0.0,0.69000006,GP_3S,stoch,,GP,3S,0.675,0.4929999999999999
76,256.0,0.78300005,0.78200006,0.768,0.015000001,0.034,0.037,0.26200002,0.030000001,0.20500001,0.038000003,2716.9512,0.002,88084880.0,0.716,0.84900004,1.0,0.254,Linear_1S,dynamic,,Linear,1S,0.015000001,0.13300003999999999
77,256.0,0.77900004,0.77900004,0.768,0.011000001,0.041,0.042000003,0.38000003,0.034,0.26500002,0.044000003,3094.7603,0.003,116749160.0,0.69900006,0.859,1.0,0.48600003,GP_1S,dynamic,,GP,1S,0.011000001,0.15999993999999995
78,256.0,2.628,2.6250002,2.615,0.013,0.11000001,0.11100001,0.39400002,0.08800001,0.30900002,0.034,0.124000005,0.002,0.025,2.411,2.844,1.0,0.44200003,Linear_1S,stoch,,Linear,1S,0.013,0.43299999999999983
79,256.0,2.631,2.628,2.615,0.016,0.14500001,0.14600001,0.634,0.116000004,0.409,0.044000003,0.157,0.003,0.044000003,2.3530002,2.92,1.0,0.674,GP_1S,stoch,,GP,1S,0.016,0.5669998
80,311.0,0.86800003,0.86800003,0.89100003,-0.023000002,0.023000002,0.033,0.053000003,0.027,0.036000002,0.030000001,0.05,0.001,0.004,0.823,0.91400003,1.0,1.0,Linear_oracle,dynamic,,Linear,Oracle,0.023000002,0.09100003000000001
81,311.0,0.85200006,0.85200006,0.89100003,-0.039,0.025,0.047000002,0.22700001,0.041,0.1,0.046000004,0.136,0.003,0.042000003,0.80200005,0.901,1.0,0.93000007,GP_oracle,dynamic,,GP,Oracle,0.039,0.09899995000000006
