idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE_rel,MAPE,covering,mean_ind_cover,w_dist
119_0_1,obs_net,dynamic,2.5,0.19658,-0.43747,4.0766,-3.88002,0.57333,0.96211,1.06931,False,0.0,5.2521935
119_0_1,obs_net,gate,2.5,0.84248996,0.89289,12.61384,-11.77135,1.73724,0.94332,0.93118,False,0.0,5.2521935
119_0_1,MWG,dynamic,2.5,3.7943099,3.6510198,4.0766,-0.28228998,0.19692999,0.050657996399999995,0.112344995,True,1.0,0.6028589
119_0_1,MWG,gate,2.5,12.02829,11.68438,12.61384,-0.58554,0.62206995,0.040637997,0.0538049975,True,0.94,0.6028589
119_0_1,MWG_no_z,dynamic,2.5,3.5881798,3.45238,4.0766,-0.48841998,0.22754,0.1123529915,0.16510199299999997,False,0.99799997,0.96560246
119_0_1,MWG_no_z,gate,2.5,11.097099,10.820379,12.61384,-1.51674,0.67348,0.11182600000000001,0.09471,True,0.9,0.96560246
119_0_1,MWG_rep,dynamic,2.5,3.7569199,3.63673,4.0766,-0.31968,0.20871,0.05619,0.115334995,True,1.0,0.7215882
119_0_1,MWG_rep,gate,2.5,11.72272,11.41924,12.61384,-0.89111996,0.59990996,0.051095997,0.05323,True,0.95199996,0.7215882
119_0_1,MWG_misspec,dynamic,2.5,3.8666098,3.72078,4.0766,-0.20999,0.27073,0.077326,0.21669300000000002,True,0.99799997,999.0
119_0_1,MWG_misspec,gate,2.5,12.14686,11.87142,12.61384,-0.46697,0.79745996,0.0673992,0.096813,True,0.96999997,999.0
119_0_1,two_stage_refined,dynamic,2.5,3.7621799,3.27263,4.0766,-0.31441998,0.17429,0.08819,0.24071999,True,0.296,0.64497256
119_0_1,two_stage_refined,gate,2.5,11.88394,11.411779,12.61384,-0.7299,0.54415,0.072179995,0.11903,True,0.41,0.64497256
119_0_1,two_stage_no_refine,dynamic,2.5,1.1968,0.34631,4.0766,-2.8797998,0.20732999,0.70825,0.77322996,False,0.0,3.9678638
119_0_1,two_stage_no_refine,gate,2.5,3.8585699,3.81706,12.61384,-8.7552595,0.61945,0.69584,0.68658,False,0.0,3.9678638
119_0_1,two_stage_rep_refined,dynamic,2.5,3.8238099,3.40056,4.0766,-0.25279,0.19557999,0.0784,0.24171999,True,0.276,0.6809466
119_0_1,two_stage_rep_refined,gate,2.5,11.915569,11.471029,12.61384,-0.69826,0.59981996,0.07298,0.10621,True,0.532,0.6809466
119_0_1,cont_relax,dynamic,2.5,2.9521,2.84847,4.0766,-1.1244999,0.16484,0.27879,0.28579998,False,0.992,999.0
119_0_1,cont_relax,gate,2.5,9.76092,9.7626295,12.61384,-2.85291,0.27326,0.22721,0.20761,False,0.80399996,999.0
119_0_2,true_net,dynamic,3.0,4.0936,3.70322,4.0766,0.01699,0.17844999,0.04397,0.0139,True,1.0,0.30164617
119_0_2,true_net,gate,3.0,12.65722,12.15177,12.61384,0.04339,0.54284,0.043169998,0.00314,True,1.0,0.30164617
119_0_2,obs_net,dynamic,3.0,-0.19026,-0.7506,4.0766,-4.26686,0.73512,1.0620899,1.1876299,False,0.0,5.609198
119_0_2,obs_net,gate,3.0,-0.34677,-0.31741,12.61384,-12.9606,2.23872,1.04271,1.0283899,False,0.0,5.609198
119_0_2,MWG,dynamic,3.0,3.22824,3.0958,4.0766,-0.84836996,0.20825,0.128568,0.13453999,False,0.98999995,1.0216628
119_0_2,MWG,gate,3.0,10.12871,9.87976,12.61384,-2.4851198,0.60754997,0.121691994,0.096724995,True,0.766,1.0216628
119_0_2,MWG_no_z,dynamic,3.0,3.4454,3.30128,4.0766,-0.63119996,0.22262,0.13955299999999998,0.179578,True,0.99799997,1.1551048
119_0_2,MWG_no_z,gate,3.0,10.64716,10.33805,12.61384,-1.9666799,0.59468,0.1384565,0.112972993,True,0.82,1.1551048
119_0_2,MWG_rep,dynamic,3.0,3.4746199,3.3342998,4.0766,-0.60198,0.23602,0.095166,0.120345,True,0.99799997,0.9962638
119_0_2,MWG_rep,gate,3.0,10.895869,10.60964,12.61384,-1.71797,0.69219,0.088103994,0.072129995,True,0.88199997,0.9962638
119_0_2,MWG_misspec,dynamic,3.0,3.39952,3.2951999,4.0766,-0.67708,0.25959998,0.1636495908,0.22801500000000002,False,0.996,999.0
119_0_2,MWG_misspec,gate,3.0,10.8124,10.52516,12.61384,-1.80143,0.76783997,0.14283,0.135972,True,0.88199997,999.0
119_0_2,two_stage_refined,dynamic,3.0,3.28301,2.74931,4.0766,-0.79359,0.17118,0.19915,0.26889,False,0.22199999,0.9252026
119_0_2,two_stage_refined,gate,3.0,10.317249,9.949619,12.61384,-2.2965899,0.52941,0.18684,0.18335,True,0.218,0.9252026
119_0_2,two_stage_no_refine,dynamic,3.0,1.73409,0.965,4.0766,-2.34251,0.18574,0.57642996,0.61487997,False,0.006,3.2301598
119_0_2,two_stage_no_refine,gate,3.0,5.4572897,5.3207297,12.61384,-7.15654,0.55569,0.56905997,0.55974,False,0.0,3.2301598
119_0_2,two_stage_rep_refined,dynamic,3.0,3.3985498,2.80283,4.0766,-0.67805,0.18961999,0.17271,0.25397,False,0.252,1.1222339
119_0_2,two_stage_rep_refined,gate,3.0,10.61041,10.1949,12.61384,-2.00343,0.58115,0.16537,0.16257,True,0.28,1.1222339
119_0_2,cont_relax,dynamic,3.0,2.5327299,2.42567,4.0766,-1.54388,0.16663,0.38092,0.38573998,False,0.986,999.0
119_0_2,cont_relax,gate,3.0,8.27542,8.274839,12.61384,-4.33841,0.26365998,0.34458,0.32645,False,0.45999998,999.0
119_0_3,true_net,dynamic,3.5,4.0871897,3.6959698,4.0766,0.01059,0.17765999,0.04366,0.01285,True,1.0,0.30195254
119_0_3,true_net,gate,3.5,12.63772,12.13274,12.61384,0.02388,0.54032,0.04288,0.00191,True,1.0,0.30195254
119_0_3,obs_net,dynamic,3.5,-1.23548,-1.75606,4.0766,-5.31208,0.87891,1.3207799,1.5032799,False,0.0,6.4262395
119_0_3,obs_net,gate,3.5,-3.59138,-3.5508199,12.61384,-16.20522,2.7014198,1.30245,1.2934799,False,0.0,6.4262395
119_0_3,MWG,dynamic,3.5,3.03122,2.8878999,4.0766,-1.04538,0.1987,0.15661799999999998,0.150215,True,0.99399996,1.314257
119_0_3,MWG,gate,3.5,9.66973,9.41926,12.61384,-2.94411,0.57798,0.14271599999999998,0.114989995,True,0.616,1.314257
119_0_3,MWG_no_z,dynamic,3.5,3.0546699,2.9245799,4.0766,-1.02193,0.18501,0.216546,0.21100099999999997,True,0.98999995,1.4157292
119_0_3,MWG_no_z,gate,3.5,9.56855,9.32844,12.61384,-3.04529,0.52845,0.2082755,0.165892993,True,0.618,1.4157292
119_0_3,MWG_rep,dynamic,3.5,3.15996,3.0363898,4.0766,-0.91664,0.23005,0.139098,0.13536,True,0.99399996,1.3327774
119_0_3,MWG_rep,gate,3.5,9.80273,9.57809,12.61384,-2.81111,0.66617996,0.137418,0.10886,True,0.68399996,1.3327774
119_0_3,MWG_misspec,dynamic,3.5,2.92689,2.81527,4.0766,-1.1497099,0.20574999,0.2635892,0.287838,True,0.99399996,999.0
119_0_3,MWG_misspec,gate,3.5,9.01702,8.8434,12.61384,-3.5968099,0.57184,0.2656316,0.250497,True,0.564,999.0
119_0_3,two_stage_refined,dynamic,3.5,3.03558,2.54532,4.0766,-1.0410199,0.14592,0.25786,0.31238,False,0.162,1.2721201
119_0_3,two_stage_refined,gate,3.5,9.78535,9.40856,12.61384,-2.82849,0.46682,0.22726999,0.22375,True,0.12,1.2721201
119_0_3,two_stage_no_refine,dynamic,3.5,1.3157899,0.46675,4.0766,-2.76081,0.19400999,0.6789,0.73951,False,0.0019999999,3.767014
119_0_3,two_stage_no_refine,gate,3.5,4.17932,4.11489,12.61384,-8.43452,0.56325,0.67016,0.6613,False,0.0,3.767014
119_0_3,two_stage_rep_refined,dynamic,3.5,3.20041,2.63531,4.0766,-0.87619,0.1795,0.21939999,0.27596,False,0.22399999,1.3035547
119_0_3,two_stage_rep_refined,gate,3.5,9.88744,9.507259,12.61384,-2.7264,0.54148,0.22037,0.21246,True,0.152,1.3035547
119_0_3,cont_relax,dynamic,3.5,2.44874,2.3397698,4.0766,-1.62786,0.17517999,0.40162,0.40794998,False,0.98399997,999.0
119_0_3,cont_relax,gate,3.5,7.9899497,7.99109,12.61384,-4.62389,0.28261998,0.36725998,0.34829,False,0.41799998,999.0
119_0_4,true_net,dynamic,4.0,4.0896997,3.69958,4.0766,0.0131,0.17752999,0.04367,0.013409999,True,1.0,0.30266845
119_0_4,true_net,gate,4.0,12.645249,12.14079,12.61384,0.03142,0.5399,0.04287,0.00234,True,1.0,0.30266845
119_0_4,obs_net,dynamic,4.0,-1.21341,-1.6232799,4.0766,-5.29001,1.0713,1.32399,1.49773,False,0.0,6.4969544
119_0_4,obs_net,gate,4.0,-3.62529,-3.58091,12.61384,-16.23912,3.34281,1.3144,1.2963899,False,0.0,6.4969544
119_0_4,MWG,dynamic,4.0,2.24452,2.10291,4.0766,-1.83208,0.21593,0.271518,0.24112,True,0.97599995,2.3653967
119_0_4,MWG,gate,4.0,6.99758,6.92208,12.61384,-5.61626,0.61757,0.268757988,0.21889499,True,0.102,2.3653967
119_0_4,MWG_no_z,dynamic,4.0,2.8107898,2.67559,4.0766,-1.26581,0.26394,0.26960298299999996,0.23327499999999998,True,0.996,2.055749
119_0_4,MWG_no_z,gate,4.0,8.76704,8.619989,12.61384,-3.8467999,0.75939,0.2642225,0.207325986,True,0.52,2.055749
119_0_4,MWG_rep,dynamic,4.0,3.0609,2.92829,4.0766,-1.0157,0.22371,0.15307800000000002,0.139165,True,0.996,1.5572768
119_0_4,MWG_rep,gate,4.0,9.5591,9.366179,12.61384,-3.05474,0.65081,0.148565994,0.117434995,True,0.66999996,1.5572768
119_0_4,MWG_misspec,dynamic,4.0,3.06332,2.9384499,4.0766,-1.0132799,0.23587999,0.2347931816,0.262592982,True,0.99799997,999.0
119_0_4,MWG_misspec,gate,4.0,9.35462,9.17844,12.61384,-3.2592099,0.65248996,0.24242920000000004,0.22690800000000003,True,0.658,999.0
119_0_4,two_stage_refined,dynamic,4.0,2.2291598,1.5068799,4.0766,-1.84744,0.1584,0.45483997,0.4868,True,0.044,2.3556125
119_0_4,two_stage_refined,gate,4.0,6.95699,6.7613196,12.61384,-5.65685,0.47755998,0.45005998,0.44099,True,0.0,2.3556125
119_0_4,two_stage_no_refine,dynamic,4.0,1.3910899,0.55477,4.0766,-2.68551,0.19554,0.66051,0.71772,False,0.0,3.6997037
119_0_4,two_stage_no_refine,gate,4.0,4.4576597,4.3870697,12.61384,-8.15617,0.59323,0.64831,0.63908,False,0.0,3.6997037
119_0_4,two_stage_rep_refined,dynamic,4.0,3.0028698,2.35765,4.0766,-1.07374,0.19968,0.26791,0.29295,True,0.21,1.6151894
119_0_4,two_stage_rep_refined,gate,4.0,9.4296,9.111549,12.61384,-3.1842399,0.61487997,0.2571,0.24497999,True,0.096,1.6151894
119_0_4,cont_relax,dynamic,4.0,2.05034,1.93705,4.0766,-2.02626,0.16983,0.49879,0.51991,False,0.956,999.0
119_0_4,cont_relax,gate,4.0,6.70053,6.7005796,12.61384,-5.91331,0.27211,0.46929,0.45415,False,0.111999996,999.0
125_0_0,true_net,dynamic,2.0,4.33032,3.8871899,4.35458,-0.02426,0.16895999,0.0392,0.00421,True,1.0,0.24948305
125_0_0,true_net,gate,2.0,12.59633,12.1527195,12.66955,-0.07322,0.48703,0.03887,0.0059599997,True,1.0,0.24948305
125_0_0,obs_net,dynamic,2.0,2.0960898,1.44488,4.35458,-2.2584898,0.53287,0.53288996,0.54679996,False,0.094,3.7629945
125_0_0,obs_net,gate,2.0,5.96864,5.89811,12.66955,-6.7009096,1.43637,0.54091,0.51581,False,0.024,3.7629945
125_0_0,MWG,dynamic,2.0,2.93239,2.80548,4.35458,-1.42219,0.15764,0.19716,0.18152499,True,0.956,1.7322241
125_0_0,MWG,gate,2.0,8.23611,8.02742,12.66955,-4.4334297,0.40532,0.210834,0.172255,False,0.242,1.7322241
125_0_0,MWG_no_z,dynamic,2.0,3.24329,3.1104898,4.35458,-1.11129,0.17699,0.219657,0.218827,True,0.974,1.4200361
125_0_0,MWG_no_z,gate,2.0,9.18058,8.90143,12.66955,-3.48896,0.47294998,0.236214983,0.18992399999999998,True,0.43199998,1.4200361
125_0_0,MWG_rep,dynamic,2.0,3.6900399,3.55916,4.35458,-0.66454,0.25263998,0.09795599999999999,0.120134995,True,1.0,1.1013
125_0_0,MWG_rep,gate,2.0,10.55586,10.29776,12.66955,-2.11369,0.68709,0.105258,0.08373,True,0.84,1.1013
125_0_0,MWG_misspec,dynamic,2.0,3.9081,3.8105898,4.35458,-0.44647998,0.31181,0.11505519080000001,0.201734991,True,0.99799997,999.0
125_0_0,MWG_misspec,gate,2.0,11.57025,11.38273,12.66955,-1.09929,0.89335,0.102856,0.10496699550000001,True,0.95199996,999.0
125_0_0,two_stage_refined,dynamic,2.0,2.85922,2.33934,4.35458,-1.49536,0.13419,0.34478,0.38108,True,0.089999996,1.6857032
125_0_0,two_stage_refined,gate,2.0,8.0479,7.7304597,12.66955,-4.6216397,0.36659,0.36593,0.35933,True,0.0139999995,1.6857032
125_0_0,two_stage_no_refine,dynamic,2.0,2.22283,1.4484999,4.35458,-2.13176,0.22935,0.49236998,0.52134,False,0.02,2.7859378
125_0_0,two_stage_no_refine,gate,2.0,6.57131,6.40488,12.66955,-6.09823,0.66824996,0.48420998,0.47276998,False,0.0019999999,2.7859378
125_0_0,two_stage_rep_refined,dynamic,2.0,3.78788,3.27454,4.35458,-0.5667,0.2219,0.13976,0.24503,True,0.306,1.0521849
125_0_0,two_stage_rep_refined,gate,2.0,10.74093,10.33148,12.66955,-1.92862,0.61666,0.15981999,0.15716,False,0.322,1.0521849
125_0_0,cont_relax,dynamic,2.0,5.37138,5.28991,4.35458,1.0167999,0.16814,0.23666999,0.3996,False,0.996,999.0
125_0_0,cont_relax,gate,2.0,15.91047,15.899679,12.66955,3.2409298,0.27854,0.25675,0.3015,False,0.53999996,999.0
125_0_1,true_net,dynamic,2.5,4.32852,3.8851998,4.35458,-0.026069999,0.17072,0.03966,0.0042499998,True,1.0,0.25181583
125_0_1,true_net,gate,2.5,12.591169,12.14792,12.66955,-0.078379996,0.49214,0.03933,0.00636,True,1.0,0.25181583
125_0_1,obs_net,dynamic,2.5,2.28618,1.7734799,4.35458,-2.0684,0.65861,0.49848998,0.49381,False,0.21599999,3.7749312
125_0_1,obs_net,gate,2.5,6.50945,6.4727097,12.66955,-6.1601,1.7896199,0.50632,0.47169,False,0.094,3.7749312
125_0_1,MWG,dynamic,2.5,4.43967,4.31119,4.35458,0.08509,0.26532,0.038394000000000005,0.11988,True,0.996,0.77784854
125_0_1,MWG,gate,2.5,12.91542,12.579929,12.66955,0.24587,0.77417,0.0384659976,0.056394998,True,0.96,0.77784854
125_0_1,MWG_no_z,dynamic,2.5,3.76068,3.65606,4.35458,-0.59391,0.25424,0.126106,0.16748899299999997,True,0.99399996,1.2015746
125_0_1,MWG_no_z,gate,2.5,10.94843,10.682099,12.66955,-1.72112,0.71099997,0.124933,0.103347993,True,0.9,1.2015746
125_0_1,MWG_rep,dynamic,2.5,3.3713999,3.2709398,4.35458,-0.98318,0.22788,0.139062,0.139495,True,0.98999995,1.3109936
125_0_1,MWG_rep,gate,2.5,9.89017,9.67665,12.66955,-2.7793798,0.65152997,0.13519199999999998,0.106685,True,0.67399997,1.3109936
125_0_1,MWG_misspec,dynamic,2.5,3.87038,3.75887,4.35458,-0.4842,0.25700998,0.11581880000000001,0.21615299100000002,True,0.99799997,999.0
125_0_1,MWG_misspec,gate,2.5,11.3497,11.04427,12.66955,-1.31985,0.72932,0.10949840000000001,0.11772,True,0.926,999.0
125_0_1,two_stage_refined,dynamic,2.5,4.50517,4.0335197,4.35458,0.15059,0.23195,0.06351,0.25443,True,0.326,0.75557643
125_0_1,two_stage_refined,gate,2.5,13.058089,12.609349,12.66955,0.38854,0.66554,0.060829997,0.120629996,True,0.518,0.75557643
125_0_1,two_stage_no_refine,dynamic,2.5,1.66896,0.82207,4.35458,-2.6856198,0.23900999,0.61917,0.66391,False,0.006,3.3696225
125_0_1,two_stage_no_refine,gate,2.5,4.88385,4.79374,12.66955,-7.7857,0.66929996,0.61679,0.60675,False,0.0,3.3696225
125_0_1,two_stage_rep_refined,dynamic,2.5,3.3287299,2.7819898,4.35458,-1.0258499,0.20461999,0.24022,0.2895,True,0.198,1.3754038
125_0_1,two_stage_rep_refined,gate,2.5,9.77168,9.43661,12.66955,-2.8978598,0.59463,0.23348999,0.22318,True,0.144,1.3754038
125_0_1,cont_relax,dynamic,2.5,5.85006,5.77308,4.35458,1.49548,0.17063999,0.34566,0.52463996,False,0.996,999.0
125_0_1,cont_relax,gate,2.5,17.34824,17.34022,12.66955,4.6787,0.28518,0.36997,0.41101998,False,0.20799999,999.0
125_0_2,true_net,dynamic,3.0,4.3305697,3.88634,4.35458,-0.024009999,0.17052999,0.03955,0.0039,True,1.0,0.24957052
125_0_2,true_net,gate,3.0,12.59721,12.15434,12.66955,-0.07234,0.49166,0.039219998,0.00588,True,1.0,0.24957052
125_0_2,obs_net,dynamic,3.0,1.9735199,1.57282,4.35458,-2.38106,0.81986,0.5783,0.57534,False,0.23799999,4.026287
125_0_2,obs_net,gate,3.0,5.6967797,5.67304,12.66955,-6.9727697,2.25843,0.5785,0.53745997,False,0.094,4.026287
125_0_2,MWG,dynamic,3.0,3.89392,3.7382798,4.35458,-0.46065998,0.21971999,0.070326,0.124764995,True,0.996,0.81286997
125_0_2,MWG,gate,3.0,11.29425,10.99026,12.66955,-1.3752999,0.60222,0.07109999639999999,0.066165,True,0.90599996,0.81286997
125_0_2,MWG_no_z,dynamic,3.0,4.04042,3.93188,4.35458,-0.31416,0.27774,0.081855,0.158388993,True,0.99799997,1.5523423
125_0_2,MWG_no_z,gate,3.0,12.032479,11.82697,12.66955,-0.63706,0.79844,0.06852699999999999,0.071603,True,0.968,1.5523423
125_0_2,MWG_rep,dynamic,3.0,3.75701,3.63393,4.35458,-0.59757,0.23708999,0.088577994,0.122779995,True,0.99399996,0.807972
125_0_2,MWG_rep,gate,3.0,10.95655,10.648,12.66955,-1.7129999,0.6434,0.086658,0.0731,True,0.85999995,0.807972
125_0_2,MWG_misspec,dynamic,3.0,3.59973,3.4798598,4.35458,-0.75485,0.22052999,0.16614279080000002,0.227240982,True,0.992,999.0
125_0_2,MWG_misspec,gate,3.0,10.40983,10.14229,12.66955,-2.2597198,0.59639996,0.1697124,0.16181099100000002,True,0.816,999.0
125_0_2,two_stage_refined,dynamic,3.0,3.8490999,3.2874298,4.35458,-0.50548,0.19612,0.12451,0.26214,True,0.26999998,0.86598396
125_0_2,two_stage_refined,gate,3.0,11.17746,10.75048,12.66955,-1.49208,0.56295,0.12586999,0.1427,False,0.35599998,0.86598396
125_0_2,two_stage_no_refine,dynamic,3.0,1.18515,0.2836,4.35458,-3.16943,0.19423999,0.7292,0.79249,False,0.0,3.7942698
125_0_2,two_stage_no_refine,gate,3.0,3.55962,3.5343199,12.66955,-9.10993,0.57399,0.72047,0.71194,False,0.0,3.7942698
125_0_2,two_stage_rep_refined,dynamic,3.0,3.7902799,3.3701398,4.35458,-0.56431,0.19435999,0.13706,0.25593,False,0.28,0.76834905
125_0_2,two_stage_rep_refined,gate,3.0,11.10582,10.66261,12.66955,-1.56373,0.56447,0.13122,0.14265999,False,0.366,0.76834905
125_0_2,cont_relax,dynamic,3.0,6.51148,6.4223,4.35458,2.1569,0.17167999,0.49688,0.69859,False,0.96,999.0
125_0_2,cont_relax,gate,3.0,19.393959,19.39118,12.66955,6.72441,0.28772,0.53124,0.57269,False,0.094,999.0
125_0_3,true_net,dynamic,3.5,4.32993,3.8866498,4.35458,-0.02465,0.17169,0.03983,0.00396,True,1.0,0.2509139
125_0_3,true_net,gate,3.5,12.59528,12.1523,12.66955,-0.074269995,0.49491,0.039499998,0.00603,True,1.0,0.2509139
125_0_3,obs_net,dynamic,3.5,1.7293199,1.43632,4.35458,-2.6252599,0.98617,0.64401,0.63993996,False,0.268,4.216267
125_0_3,obs_net,gate,3.5,5.06102,5.05512,12.66955,-7.60853,2.7664099,0.639,0.58897996,False,0.154,4.216267
125_0_3,MWG,dynamic,3.5,4.0845,3.94096,4.35458,-0.27008,0.21266,0.047363999999999996,0.119385,True,0.98999995,0.6212571
125_0_3,MWG,gate,3.5,11.6496,11.30665,12.66955,-1.01995,0.56209,0.0551519976,0.060395,True,0.928,0.6212571
125_0_3,MWG_no_z,dynamic,3.5,3.6601799,3.5485198,4.35458,-0.69439995,0.20256999,0.1411935,0.174670993,True,0.992,1.5283029
125_0_3,MWG_no_z,gate,3.5,10.81012,10.51827,12.66955,-1.85943,0.57218,0.13051749999999998,0.110914993,True,0.802,1.5283029
125_0_3,MWG_rep,dynamic,3.5,4.01015,3.87936,4.35458,-0.34443,0.21102,0.055656,0.11058,True,1.0,0.6568778
125_0_3,MWG_rep,gate,3.5,11.58356,11.2528,12.66955,-1.0859799,0.59137,0.05856,0.058629997,True,0.94799995,0.6568778
125_0_3,MWG_misspec,dynamic,3.5,3.7738998,3.66961,4.35458,-0.58068,0.23258999,0.132158,0.2043,True,0.99399996,999.0
125_0_3,MWG_misspec,gate,3.5,11.03049,10.760699,12.66955,-1.63905,0.63949,0.1277604,0.12739499099999999,True,0.90599996,999.0
125_0_3,two_stage_refined,dynamic,3.5,4.05444,3.57054,4.35458,-0.30014,0.18151,0.08055,0.25695,True,0.22999999,0.6488095
125_0_3,two_stage_refined,gate,3.5,11.56979,11.115479,12.66955,-1.0997499,0.51004,0.09568,0.12942,False,0.34199998,0.6488095
125_0_3,two_stage_no_refine,dynamic,3.5,1.9537599,1.13516,4.35458,-2.40083,0.25902998,0.55452996,0.59303,False,0.01,3.099059
125_0_3,two_stage_no_refine,gate,3.5,5.70459,5.59293,12.66955,-6.9649596,0.73184997,0.55276996,0.54116,False,0.0,3.099059
125_0_3,two_stage_rep_refined,dynamic,3.5,3.93961,3.46013,4.35458,-0.41498,0.19367999,0.10516,0.23165,True,0.28599998,0.7280986
125_0_3,two_stage_rep_refined,gate,3.5,11.41332,10.95261,12.66955,-1.25623,0.55439997,0.10838,0.1281,True,0.38799998,0.7280986
125_0_3,cont_relax,dynamic,3.5,0.40906,0.30223,4.35458,-3.94552,0.16905999,0.90689,1.0066199,False,0.436,999.0
125_0_3,cont_relax,gate,3.5,1.23935,1.24036,12.66955,-11.4302,0.28334,0.90246,0.89912,False,0.0,999.0
125_0_4,true_net,dynamic,4.0,4.33064,3.88765,4.35458,-0.023939999,0.17063999,0.03957,0.0041199997,True,1.0,0.25107074
125_0_4,true_net,gate,4.0,12.5973,12.15415,12.66955,-0.07225,0.49188,0.03924,0.00588,True,1.0,0.25107074
125_0_4,obs_net,dynamic,4.0,1.22696,1.01639,4.35458,-3.12762,1.17803,0.7675,0.77792996,False,0.20199999,4.552846
125_0_4,obs_net,gate,4.0,3.6606698,3.7071,12.66955,-9.00888,3.3527598,0.75870997,0.70268,False,0.084,4.552846
125_0_4,MWG,dynamic,4.0,3.63265,3.4842498,4.35458,-0.72192997,0.21274999,0.10370399999999999,0.122389995,True,0.98999995,0.93391585
125_0_4,MWG,gate,4.0,10.607659,10.29649,12.66955,-2.06189,0.57689,0.101394,0.08334,True,0.812,0.93391585
125_0_4,MWG_no_z,dynamic,4.0,3.6274998,3.4619,4.35458,-0.72708,0.21508999,0.148002,0.170121,True,0.99399996,1.0106093
125_0_4,MWG_no_z,gate,4.0,10.53487,10.24588,12.66955,-2.13468,0.60703,0.1488944915,0.119875,False,0.802,1.0106093
125_0_4,MWG_rep,dynamic,4.0,3.38739,3.2688599,4.35458,-0.96718997,0.24005999,0.137309994,0.13076499,True,0.992,1.3514413
125_0_4,MWG_rep,gate,4.0,9.87616,9.65246,12.66955,-2.79339,0.66332,0.135965994,0.108535,True,0.696,1.3514413
125_0_4,MWG_misspec,dynamic,4.0,4.1865997,4.0569997,4.35458,-0.16798,0.24124,0.0621092,0.205515,True,0.99799997,999.0
125_0_4,MWG_misspec,gate,4.0,11.775149,11.4022,12.66955,-0.8944,0.62413,0.0791936,0.10224000000000001,True,0.956,999.0
125_0_4,two_stage_refined,dynamic,4.0,3.63758,3.1104698,4.35458,-0.717,0.17243,0.16935,0.25415,True,0.22,0.92922413
125_0_4,two_stage_refined,gate,4.0,10.658259,10.2120495,12.66955,-2.0112898,0.50067997,0.16359,0.16672,False,0.24599999,0.92922413
125_0_4,two_stage_no_refine,dynamic,4.0,1.97328,1.14783,4.35458,-2.3813,0.21034999,0.54898,0.58731997,False,0.01,2.855555
125_0_4,two_stage_no_refine,gate,4.0,5.83837,5.67768,12.66955,-6.8311796,0.61136997,0.54134,0.53189,False,0.0,2.855555
125_0_4,two_stage_rep_refined,dynamic,4.0,3.339,2.7688298,4.35458,-1.0155799,0.2148,0.23838,0.27256,True,0.21,1.4128008
125_0_4,two_stage_rep_refined,gate,4.0,9.78246,9.40037,12.66955,-2.88709,0.62235,0.23311,0.22454,True,0.13,1.4128008
125_0_4,cont_relax,dynamic,4.0,5.34031,5.24223,4.35458,0.98573,0.17104,0.22974999,0.39240998,False,0.996,999.0
125_0_4,cont_relax,gate,4.0,15.99842,15.99337,12.66955,3.3288798,0.2905,0.26375,0.31138,False,0.504,999.0
131_0_0,true_net,dynamic,2.0,4.31623,3.98139,4.19883,0.1174,0.13754,0.04307,0.029809998,True,1.0,0.2688044
131_0_0,true_net,gate,2.0,13.737809,13.16474,13.360189,0.37761998,0.44373,0.04361,0.028099999,True,1.0,0.2688044
131_0_0,obs_net,dynamic,2.0,1.47701,0.66999996,4.19883,-2.72183,0.46921,0.65779996,0.71018,False,0.022,5.1820054
131_0_0,obs_net,gate,2.0,4.38655,4.3649898,13.360189,-8.9736395,1.30223,0.67871,0.66292,False,0.0,5.1820054
131_0_0,MWG,dynamic,2.0,2.84893,2.7179,4.19883,-1.3499,0.15141,0.194106,0.180995,True,0.97999996,2.0711339
131_0_0,MWG,gate,2.0,9.27955,9.07755,13.360189,-4.08064,0.43368998,0.18428999999999998,0.15054,True,0.378,2.0711339
131_0_0,MWG_no_z,dynamic,2.0,3.84358,3.7219899,4.19883,-0.35525,0.197,0.0822375,0.155435,True,0.99799997,1.0263466
131_0_0,MWG_no_z,gate,2.0,12.07316,11.74033,13.360189,-1.28703,0.58353996,0.0899045,0.08402799999999999,True,0.922,1.0263466
131_0_0,MWG_rep,dynamic,2.0,4.2466197,4.1253,4.19883,0.04778,0.22907,0.033438,0.104564995,True,1.0,0.77457196
131_0_0,MWG_rep,gate,2.0,13.222859,12.862479,13.360189,-0.13733,0.71219,0.032574,0.045325,True,0.978,0.77457196
131_0_0,MWG_misspec,dynamic,2.0,4.31626,4.20012,4.19883,0.117429994,0.20265,0.05131759724,0.210204,True,1.0,999.0
131_0_0,MWG_misspec,gate,2.0,13.264959,12.90384,13.360189,-0.09524,0.58812,0.0410228,0.086571,True,0.96999997,999.0
131_0_0,two_stage_refined,dynamic,2.0,2.93819,2.3659499,4.19883,-1.2606499,0.11197,0.30142,0.35071,True,0.13,2.11884
